bank_file_dtl_id,org_type,de_id,pymt_tpse_id,payee_id,de_chain_cd,org_name,org_ftin_num,org_ftin_type,profit_nonprofit,pymt_pref_cd,pymt_routing_num,pymt_acct_num,pymt_acct_type,eff_dt,end_dt,pymt_adrs_cd,pymt_adrs_line_1,pymt_adrs_line_2,pymt_adrs_city,pymt_adrs_state,pymt_adrs_zip_code,contact_first_name,contact_last_name,contact_title,contact_phone_num_1,contact_phone_num_2,contact_email_adrs,part_load_yn,refresh_ts,insert_user_id,insert_ts,update_user_id,update_ts,scenario,payee_int_id,remit_int_id,remit_tpse_id,remit_id
1220,D,1631,,1671388381,Non-Chain,DE for Claims - 1631,2617305030,EIN,P,EFT,052001633,004542183372,CHKING,6/14/2025,,PMT,8668 Jefferson Hts,,Chandler,ID,86173,Isla,Jackson,ASO,2796724516,,de1631@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1221,D,1632,,1627946977,Non-Chain,DE for Claims - 1632,4433683455,EIN,P,EFT,052001633,004978588131,CHKING,6/14/2025,,PMT,2123 Roosevelt Pond,,Fort Wayne,NV,90415,Brielle,Martin,ASO,4710101122,,de1632@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1222,D,1633,,1692235066,Non-Chain,DE for Claims - 1633,6042624658,EIN,P,EFT,052001633,009181852455,CHKING,6/14/2025,,PMT,7230 Maple Vly,,Pomona,CT,55532,Greyson,Jenkins,ASO,7531549962,,de1633@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1223,D,1634,,1648478356,Non-Chain,DE for Claims - 1634,7999995467,EIN,P,EFT,052001633,006775612375,CHKING,6/14/2025,,PMT,9105 Clinton Cir,,Tulsa,RI,57574,Mason,James,ASO,9695513453,,de1634@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1224,D,1635,,1685509683,Non-Chain,DE for Claims - 1635,5276168821,EIN,P,EFT,052001633,004306227890,CHKING,6/14/2025,,PMT,2692 Lincoln Wds,,Lincoln,GA,15177,Bella,Cox,ASO,8007641237,,de1635@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1225,D,1636,,1629557251,Non-Chain,DE for Claims - 1636,9154335014,EIN,P,EFT,052001633,009024027338,CHKING,6/14/2025,,PMT,3423 Oak Wlk,,Sterling Heights,OH,43241,Nathan,Diaz,ASO,1050378452,,de1636@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1226,D,1637,,1632185736,Non-Chain,DE for Claims - 1637,5512447142,EIN,P,EFT,052001633,006154583016,CHKING,6/14/2025,,PMT,5045 Grant Run,,Hollywood,MD,74757,Christian,Evans,ASO,4907637895,,de1637@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1227,D,1638,,1638788475,Non-Chain,DE for Claims - 1638,7896305317,EIN,P,EFT,052001633,010859697801,CHKING,6/14/2025,,PMT,10555 Kennedy Wlk,,Gilbert,FL,30975,Hannah,Parker,ASO,5140700397,,de1638@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1228,D,1639,,1673695981,Non-Chain,DE for Claims - 1639,4904447114,EIN,P,EFT,052001633,010615462261,CHKING,6/14/2025,,PMT,3810 Trump Hbr,,Phoenix,RI,84743,Amara,Miller,ASO,2594315369,,de1639@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1229,D,1640,,1695136097,Non-Chain,DE for Claims - 1640,2435853706,EIN,P,EFT,052001633,009538789797,CHKING,6/14/2025,,PMT,8890 Cedar Pass,,Salt Lake City,CO,60417,Elena,Turner,ASO,1057823412,,de1640@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1230,D,1641,,1667707354,Non-Chain,DE for Claims - 1641,9550578952,EIN,P,EFT,052001633,006723373115,CHKING,6/14/2025,,PMT,7596 Trump Hbr,,New Haven,NE,57628,Alice,Clark,ASO,9378655080,,de1641@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1231,D,1642,,1670182207,Non-Chain,DE for Claims - 1642,6493324283,EIN,P,EFT,052001633,009512580567,CHKING,6/14/2025,,PMT,8835 Lincoln St,,Palmdale,NM,96814,Raelynn,Foster,ASO,3317087313,,de1642@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1232,D,1643,,1680325564,Non-Chain,DE for Claims - 1643,5213825711,EIN,P,EFT,052001633,001857589983,CHKING,6/14/2025,,PMT,6255 Kennedy Mews,,Albuquerque,HI,25248,Nova,Martinez,ASO,7249609622,,de1643@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1233,D,1644,,1645463898,Non-Chain,DE for Claims - 1644,6476392785,EIN,P,EFT,052001633,003624281695,CHKING,6/14/2025,,PMT,4745 Lake Ln,,Aurora,NE,41599,Daisy,Sanders,ASO,8857402151,,de1644@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1234,D,1645,,1629459797,Non-Chain,DE for Claims - 1645,8843968497,EIN,P,EFT,052001633,004406224040,CHKING,6/14/2025,,PMT,2913 Hoover Blvd,,Plano,KS,53704,Willow,Walker,ASO,6447365367,,de1645@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1235,D,1646,,1680918764,Non-Chain,DE for Claims - 1646,1007740448,EIN,P,EFT,052001633,009094852062,CHKING,6/14/2025,,PMT,2030 First Pl,,Sacramento,NE,26904,Cora,Lopez,ASO,1034867185,,de1646@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1236,D,1647,,1664517350,Non-Chain,DE for Claims - 1647,7714215147,EIN,P,EFT,052001633,006262497552,CHKING,6/14/2025,,PMT,10215 Hill Run,,Irving,AL,28377,Roman,White,ASO,1084346628,,de1647@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1237,D,1648,,1690554146,Non-Chain,DE for Claims - 1648,7238704280,EIN,P,EFT,052001633,002628395673,CHKING,6/14/2025,,PMT,9516 Fillmore Ln,,Hollywood,AZ,18966,Melody,Foster,ASO,8205290916,,de1648@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1238,D,1649,,1644340113,Non-Chain,DE for Claims - 1649,5966138022,EIN,P,EFT,052001633,009479743169,CHKING,6/14/2025,,PMT,6731 Main Cir,,Virginia Beach,VA,66833,Easton,Parker,ASO,2246423655,,de1649@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1239,D,1650,,1689765612,Non-Chain,DE for Claims - 1650,9325342304,EIN,P,EFT,052001633,005497059333,CHKING,6/14/2025,,PMT,8386 Hill Cv,,Houston,AK,47992,Adam,Watson,ASO,5401619692,,de1650@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1240,D,1651,,1667836989,Non-Chain,DE for Claims - 1651,6950434313,EIN,P,EFT,052001633,001177182604,CHKING,6/14/2025,,PMT,5812 Obama Cmn,,Modesto,ID,39914,Ava,Walker,ASO,4086721277,,de1651@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1241,D,1652,,1661171821,Non-Chain,DE for Claims - 1652,2490027340,EIN,P,EFT,052001633,009213400714,CHKING,6/14/2025,,PMT,9725 Sunset Mnr,,Oakland,LA,30707,Adeline,Butler,ASO,5228340237,,de1652@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1242,D,1653,,1642427615,Non-Chain,DE for Claims - 1653,7878465065,EIN,P,EFT,052001633,007655497916,CHKING,6/14/2025,,PMT,4829 Ford Spg,,Olathe,KY,11249,Scarlett,White,ASO,2598688676,,de1653@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1243,D,1654,,1690814805,Non-Chain,DE for Claims - 1654,4116380989,EIN,P,EFT,052001633,001378254217,CHKING,6/14/2025,,PMT,3859 Jefferson Xing,,Syracuse,IA,16686,Athena,Mitchell,ASO,4582803944,,de1654@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1244,D,1655,,1633237858,Non-Chain,DE for Claims - 1655,4528460773,EIN,P,EFT,052001633,010015356956,CHKING,6/14/2025,,PMT,9589 Pierce Run,,Fayetteville,PA,36788,Elijah,Thompson,ASO,8592357481,,de1655@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1245,D,1656,,1640666230,Non-Chain,DE for Claims - 1656,8580359630,EIN,P,EFT,052001633,001391415092,CHKING,6/14/2025,,PMT,7673 Polk Grv,,Springfield,SD,93189,Myles,Moore,ASO,5703022337,,de1656@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1246,D,1657,,1688171044,Non-Chain,DE for Claims - 1657,5006284651,EIN,P,EFT,052001633,003682231457,CHKING,6/14/2025,,PMT,9594 Franklin Mews,,Mobile,UT,88200,River,King,ASO,8058859347,,de1657@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1247,D,1658,,1640676932,Non-Chain,DE for Claims - 1658,4790900696,EIN,P,EFT,052001633,005896202641,CHKING,6/14/2025,,PMT,1421 Obama Hvn,,Little Rock,IA,94363,Riley,Martinez,ASO,4436467771,,de1658@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1248,D,1659,,1621516206,Non-Chain,DE for Claims - 1659,3190202267,EIN,P,EFT,052001633,004068645436,CHKING,6/14/2025,,PMT,8334 Jefferson Pl,,Salinas,ND,32325,Axel,Nelson,ASO,9912935528,,de1659@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1249,D,1660,,1663696197,Non-Chain,DE for Claims - 1660,7694758702,EIN,P,EFT,052001633,010023148966,CHKING,6/14/2025,,PMT,6581 Pierce Rd,,Alexandria,PA,76738,Riley,Rodriguez,ASO,9473235721,,de1660@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1250,D,1661,,1608815407,Non-Chain,DE for Claims - 1661,1002272495,EIN,P,EFT,052001633,008226760825,CHKING,6/14/2025,,PMT,8760 Clinton Blvd,,Aurora,NM,28051,Hunter,Russell,ASO,2616774340,,de1661@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1251,D,1662,,1683095222,Non-Chain,DE for Claims - 1662,5231826093,EIN,P,EFT,052001633,006309830082,CHKING,6/14/2025,,PMT,6876 Nixon Blvd,,Spokane,ND,17866,Grayson,Washington,ASO,1067181695,,de1662@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1252,D,1663,,1628954392,Non-Chain,DE for Claims - 1663,9965834943,EIN,P,EFT,052001633,007390739250,CHKING,6/14/2025,,PMT,5627 Third Way,,Las Vegas,VA,85419,Mia,Thomas,ASO,3121892930,,de1663@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1253,D,1664,,1645244876,Non-Chain,DE for Claims - 1664,3011206022,EIN,P,EFT,052001633,006884303739,CHKING,6/14/2025,,PMT,6323 Obama Hvn,,Palmdale,NY,91965,Mason,Perry,ASO,7305067244,,de1664@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1254,D,1665,,1695784128,Non-Chain,DE for Claims - 1665,5754065527,EIN,P,EFT,052001633,003665087434,CHKING,6/14/2025,,PMT,4596 Reagan Mnr,,Nashville,IL,95979,Iris,Sanchez,ASO,8354487560,,de1665@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1255,D,1666,,1615610106,Non-Chain,DE for Claims - 1666,6569535443,EIN,P,EFT,052001633,006926990376,CHKING,6/14/2025,,PMT,2337 Fillmore Ln,,Modesto,MI,56778,Sophie,Jenkins,ASO,6398345842,,de1666@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1256,D,1667,,1610640348,Non-Chain,DE for Claims - 1667,9835721935,EIN,P,EFT,052001633,009518713565,CHKING,6/14/2025,,PMT,9768 Trump Cmn,,Columbus,MS,43256,Isaac,Foster,ASO,9718103963,,de1667@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1257,D,1668,,1671957532,Non-Chain,DE for Claims - 1668,4660197133,EIN,P,EFT,052001633,006807109028,CHKING,6/14/2025,,PMT,8261 Grant Hbr,,Savannah,CO,35686,Daniel,Nelson,ASO,1024171193,,de1668@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1258,D,1669,,1606236978,Non-Chain,DE for Claims - 1669,3554762603,EIN,P,EFT,052001633,002858696565,CHKING,6/14/2025,,PMT,7489 Obama Cmn,,Waco,NE,57794,Everett,Collins,ASO,8263917947,,de1669@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1259,D,1670,,1640686378,Non-Chain,DE for Claims - 1670,9518395053,EIN,P,EFT,052001633,006869640154,CHKING,6/14/2025,,PMT,1890 Clinton Vlg,,Durham,WV,17978,Caleb,Garcia,ASO,9141483616,,de1670@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1260,D,1671,,1657308007,Non-Chain,DE for Claims - 1671,1065890150,EIN,P,EFT,052001633,002836662395,CHKING,6/14/2025,,PMT,5387 McKinley Spg,,Dayton,NM,25782,Emilia,Martinez,ASO,6866207990,,de1671@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1261,D,1672,,1673475467,Non-Chain,DE for Claims - 1672,8884443374,EIN,P,EFT,052001633,010044030065,CHKING,6/14/2025,,PMT,7540 Jefferson Est,,Hampton,NV,46770,Lyla,James,ASO,7811683033,,de1672@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1262,D,1673,,1657904904,Non-Chain,DE for Claims - 1673,8088835102,EIN,P,EFT,052001633,006060270948,CHKING,6/14/2025,,PMT,1552 Garfield Pt,,Oceanside,CO,10240,Elijah,Bennett,ASO,4875611488,,de1673@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1263,D,1674,,1679328538,Non-Chain,DE for Claims - 1674,5543651449,EIN,P,EFT,052001633,010054081240,CHKING,6/14/2025,,PMT,10668 Lincoln Hvn,,Oakland,CT,96450,Rowan,Morris,ASO,1507040320,,de1674@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1264,D,1675,,1641418763,Non-Chain,DE for Claims - 1675,3381716684,EIN,P,EFT,052001633,003021328512,CHKING,6/14/2025,,PMT,4087 Park Dr,,Virginia Beach,ND,58900,Samuel,Bennett,ASO,6124232699,,de1675@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1265,D,1676,,1689158594,Non-Chain,DE for Claims - 1676,1386490097,EIN,P,EFT,052001633,010725701703,CHKING,6/14/2025,,PMT,5043 Obama Hbr,,Amarillo,WY,61425,Beau,Lewis,ASO,1020298241,,de1676@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1266,D,1677,,1648706277,Non-Chain,DE for Claims - 1677,1233401936,EIN,P,EFT,052001633,008883758746,CHKING,6/14/2025,,PMT,6592 Taylor Hvn,,Fort Collins,NJ,41935,Amara,Morris,ASO,1215757500,,de1677@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1267,D,1678,,1667127975,Non-Chain,DE for Claims - 1678,2776395344,EIN,P,EFT,052001633,001475162078,CHKING,6/14/2025,,PMT,9138 Monroe Mews,,Colorado Springs,UT,54420,Caleb,Ramirez,ASO,1081252887,,de1678@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1268,D,1679,,1644906707,Non-Chain,DE for Claims - 1679,8058650603,EIN,P,EFT,052001633,008575230345,CHKING,6/14/2025,,PMT,6280 Kennedy Pkwy,,Jacksonville,NY,68517,Miles,Robinson,ASO,1070376682,,de1679@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1269,D,1680,,1688728942,Non-Chain,DE for Claims - 1680,8068432549,EIN,P,EFT,052001633,003662130578,CHKING,6/14/2025,,PMT,6224 Lincoln Pkwy,,Augusta,CA,27432,John,Lee,ASO,1742652543,,de1680@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1270,D,1681,,1668183449,Non-Chain,DE for Claims - 1681,4310743266,EIN,P,EFT,052001633,010537935451,CHKING,6/14/2025,,PMT,10668 Wilson Path,,Houston,NJ,18797,Charlie,Jones,ASO,7682680482,,de1681@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1271,D,1682,,1649519422,Non-Chain,DE for Claims - 1682,1500406902,EIN,P,EFT,052001633,006336682045,CHKING,6/14/2025,,PMT,4849 Reagan Cmn,,Sterling Heights,VA,56778,Millie,Watson,ASO,6985846470,,de1682@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1272,D,1683,,1656346453,Non-Chain,DE for Claims - 1683,4498594173,EIN,P,EFT,052001633,002411983753,CHKING,6/14/2025,,PMT,9169 Trump Blvd,,Paterson,WI,12934,Madelyn,Watson,ASO,9785923934,,de1683@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1273,D,1684,,1680341397,Non-Chain,DE for Claims - 1684,1015867213,EIN,P,EFT,052001633,004561070759,CHKING,6/14/2025,,PMT,7339 Tyler Ldg,,Grand Prairie,WV,15177,Axel,Thomas,ASO,9869501823,,de1684@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1274,D,1685,,1637713490,Non-Chain,DE for Claims - 1685,1875687362,EIN,P,EFT,052001633,001436294563,CHKING,6/14/2025,,PMT,2602 Lake Cmn,,Norfolk,OR,11770,Everly,Miller,ASO,3249064537,,de1685@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1275,D,1686,,1697118671,Non-Chain,DE for Claims - 1686,5962828981,EIN,P,EFT,052001633,003364998992,CHKING,6/14/2025,,PMT,7674 Clinton Gln,,Wichita,IL,37086,Charlotte,Bryant,ASO,8485108809,,de1686@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1276,D,1687,,1602410411,Non-Chain,DE for Claims - 1687,3686509978,EIN,P,EFT,052001633,005203232661,CHKING,6/14/2025,,PMT,10209 Main Cir,,Winston-Salem,VT,46591,Maria,Gray,ASO,7991306880,,de1687@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1277,D,1688,,1650050408,Non-Chain,DE for Claims - 1688,4578124158,EIN,P,EFT,052001633,005168257620,CHKING,6/14/2025,,PMT,8184 Wilson Mnr,,Chicago,OK,84641,Millie,Diaz,ASO,6476211948,,de1688@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1278,D,1689,,1682006865,Non-Chain,DE for Claims - 1689,3751061884,EIN,P,EFT,052001633,006981440388,CHKING,6/14/2025,,PMT,2376 First Ct,,Olathe,HI,80367,Raelynn,Cooper,ASO,1080749624,,de1689@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1279,D,1690,,1676026259,Non-Chain,DE for Claims - 1690,5181060042,EIN,P,EFT,052001633,004429357783,CHKING,6/14/2025,,PMT,8362 Arthur Ldg,,Dayton,CT,94297,Elizabeth,Scott,ASO,1046545127,,de1690@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1280,D,1691,,1617146745,Non-Chain,DE for Claims - 1691,1056976419,EIN,P,EFT,052001633,006526544106,CHKING,6/14/2025,,PMT,2491 Kennedy Ct,,Hollywood,OH,38505,Beau,Gonzales,ASO,1074442166,,de1691@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1281,D,1692,,1642688919,Non-Chain,DE for Claims - 1692,7743142397,EIN,P,EFT,052001633,006566378056,CHKING,6/14/2025,,PMT,6599 Franklin Blvd,,Rockford,ID,32323,Hailey,Anderson,ASO,2420920708,,de1692@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1282,D,1693,,1636317657,Non-Chain,DE for Claims - 1693,6950824743,EIN,P,EFT,052001633,008728334107,CHKING,6/14/2025,,PMT,2187 Fillmore Vly,,Lancaster,LA,78106,Caleb,King,ASO,8311279237,,de1693@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1283,D,1694,,1639464431,Non-Chain,DE for Claims - 1694,3873356630,EIN,P,EFT,052001633,003004883455,CHKING,6/14/2025,,PMT,6688 Roosevelt Hwy,,Akron,MD,28051,Adrian,Rogers,ASO,3069924623,,de1694@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1284,D,1695,,1678327820,Non-Chain,DE for Claims - 1695,6680000046,EIN,P,EFT,052001633,003900166644,CHKING,6/14/2025,,PMT,5888 Kennedy Path,,St. Louis,AL,62537,Everly,Flores,ASO,2208136030,,de1695@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1285,D,1696,,1666607977,Non-Chain,DE for Claims - 1696,4348936127,EIN,P,EFT,052001633,009643026581,CHKING,6/14/2025,,PMT,5223 Biden Path,,Rancho Cucamonga,NC,71078,River,Russell,ASO,7548444653,,de1696@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1286,D,1697,,1661039465,Non-Chain,DE for Claims - 1697,8614695157,EIN,P,EFT,052001633,008992911328,CHKING,6/14/2025,,PMT,4899 Adams Est,,Cleveland,DE,21930,Madelyn,Parker,ASO,9264166349,,de1697@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1287,D,1698,,1696941065,Non-Chain,DE for Claims - 1698,1773961452,EIN,P,EFT,052001633,010034556386,CHKING,6/14/2025,,PMT,5551 Pierce Rdg,,Salem,NC,94692,Stella,Long,ASO,6974096187,,de1698@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1288,D,1699,,1612090971,Non-Chain,DE for Claims - 1699,5431667021,EIN,P,EFT,052001633,003247601402,CHKING,6/14/2025,,PMT,8124 Coolidge Pine,,Tacoma,SC,22736,Axel,Brooks,ASO,1029267068,,de1699@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1289,D,1700,,1688983844,Non-Chain,DE for Claims - 1700,3359205902,EIN,P,EFT,052001633,008016896279,CHKING,6/14/2025,,PMT,2708 Reagan Cmn,,Plano,MD,70048,Raelynn,Rogers,ASO,4062390916,,de1700@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1290,D,1701,,1659082386,Non-Chain,DE for Claims - 1701,2519455423,EIN,P,EFT,052001633,001694634163,CHKING,6/14/2025,,PMT,8304 Trump Cres,,Chandler,MA,20724,Riley,Stewart,ASO,6181250036,,de1701@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1291,D,1702,,1622324535,Non-Chain,DE for Claims - 1702,7608946110,EIN,P,EFT,052001633,001530046163,CHKING,6/14/2025,,PMT,5338 Washington Spg,,Grand Prairie,AK,71385,Theo,Morgan,ASO,7746666542,,de1702@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1292,D,1703,,1648182396,Non-Chain,DE for Claims - 1703,8101459024,EIN,P,EFT,052001633,008977913679,CHKING,6/14/2025,,PMT,2901 Carter Vly,,Mobile,WA,62356,Everly,Lee,ASO,1007703091,,de1703@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1293,D,1704,,1669982393,Non-Chain,DE for Claims - 1704,9491802265,EIN,P,EFT,052001633,008511790271,CHKING,6/14/2025,,PMT,5896 Polk Wds,,Saint Paul,FL,30211,Sophia,Lopez,ASO,1164300953,,de1704@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1294,D,1705,,1695203269,Non-Chain,DE for Claims - 1705,4268270003,EIN,P,EFT,052001633,001097400376,CHKING,6/14/2025,,PMT,10053 Pierce Rd,,Tallahassee,ID,98315,Anna,Hernandez,ASO,8174097408,,de1705@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1295,D,1706,,1636588331,Non-Chain,DE for Claims - 1706,5505980699,EIN,P,EFT,052001633,010900372001,CHKING,6/14/2025,,PMT,5906 Roosevelt Cir,,Kansas City,WA,20674,Avery,Griffin,ASO,9329225875,,de1706@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1296,D,1707,,1671321614,Non-Chain,DE for Claims - 1707,4742417711,EIN,P,EFT,052001633,005367558841,CHKING,6/14/2025,,PMT,2203 Roosevelt Ln,,Yonkers,ID,47443,Leilani,Howard,ASO,4654283901,,de1707@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1297,D,1708,,1618462406,Non-Chain,DE for Claims - 1708,7020018464,EIN,P,EFT,052001633,009398428290,CHKING,6/14/2025,,PMT,3439 Jackson Wlk,,Tempe,IL,19413,Joseph,Bryant,ASO,5149289627,,de1708@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1298,D,1709,,1656374356,Non-Chain,DE for Claims - 1709,3001766626,EIN,P,EFT,052001633,010532995767,CHKING,6/14/2025,,PMT,3678 Harding Terr,,Denver,AR,60046,Brooklyn,Evans,ASO,5015547324,,de1709@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1299,D,1710,,1664095811,Non-Chain,DE for Claims - 1710,8161999790,EIN,P,EFT,052001633,002469397488,CHKING,6/14/2025,,PMT,10047 Wilson Orch,,Lexington,CT,53024,Eden,Green,ASO,6019148905,,de1710@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1300,D,1711,,1678899471,Non-Chain,DE for Claims - 1711,1084424493,EIN,P,EFT,052001633,008718627913,CHKING,6/14/2025,,PMT,10645 Adams Grv,,Corpus Christi,ID,71245,Serenity,Watson,ASO,4042904876,,de1711@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1301,D,1712,,1628888111,Non-Chain,DE for Claims - 1712,6029529476,EIN,P,EFT,052001633,005803009737,CHKING,6/14/2025,,PMT,5813 Trump Hbr,,Port St. Lucie,CA,16909,Caleb,Scott,ASO,1055313694,,de1712@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1302,D,1713,,1602615241,Non-Chain,DE for Claims - 1713,2315426602,EIN,P,EFT,052001633,010160563164,CHKING,6/14/2025,,PMT,9096 Tyler Gln,,Chandler,WA,17451,Eden,Brooks,ASO,1330472578,,de1713@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1303,D,1714,,1670471253,Non-Chain,DE for Claims - 1714,1651800050,EIN,P,EFT,052001633,006565161117,CHKING,6/14/2025,,PMT,4577 Roosevelt Ln,,Amarillo,RI,81358,Sofia,James,ASO,8910633884,,de1714@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1304,D,1715,,1649771767,Non-Chain,DE for Claims - 1715,4300375626,EIN,P,EFT,052001633,007467049430,CHKING,6/14/2025,,PMT,6309 Roosevelt Mews,,Abilene,HI,47764,Axel,Morgan,ASO,9488888483,,de1715@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1305,D,1716,,1659622934,Non-Chain,DE for Claims - 1716,8840936969,EIN,P,EFT,052001633,003597671148,CHKING,6/14/2025,,PMT,2614 Sunset Pass,,Montgomery,MS,67736,Aurora,Morgan,ASO,7452710004,,de1716@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1306,D,1717,,1645017983,Non-Chain,DE for Claims - 1717,9842136811,EIN,P,EFT,052001633,010372684880,CHKING,6/14/2025,,PMT,10238 Lincoln Yard,,Bridgeport,AZ,97216,Eleanor,Simmons,ASO,8678375108,,de1717@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1307,D,1718,,1641838002,Non-Chain,DE for Claims - 1718,8638163888,EIN,P,EFT,052001633,008058140764,CHKING,6/14/2025,,PMT,4540 Eisenhower Rd,,Salinas,MO,81358,Nora,Evans,ASO,6312547348,,de1718@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1308,D,1719,,1612180087,Non-Chain,DE for Claims - 1719,9166444695,EIN,P,EFT,052001633,005613940869,CHKING,6/14/2025,,PMT,9102 Clinton Vlg,,Cedar Rapids,CT,61961,Aurora,Edwards,ASO,4309245937,,de1719@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1309,D,1720,,1632156885,Non-Chain,DE for Claims - 1720,1039965613,EIN,P,EFT,052001633,001996564564,CHKING,6/14/2025,,PMT,4633 Franklin Blvd,,Arlington,GA,62046,Alexander,Kelly,ASO,8521734129,,de1720@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1310,D,1721,,1636768925,Non-Chain,DE for Claims - 1721,8990404207,EIN,P,EFT,052001633,006451705919,CHKING,6/14/2025,,PMT,9196 Obama Cmn,,Bellevue,AZ,97138,Riley,Wood,ASO,4931225891,,de1721@DE.com,,43:17.1,-3,43:17.1,,,,,,,
1311,D,1722,,1670203623,Non-Chain,DE for Claims - 1722,1018598171,EIN,P,EFT,052001633,001472907378,CHKING,6/14/2025,,PMT,3604 Taylor Gate,,Huntsville,SD,99027,Aurora,Anderson,ASO,6786193044,,de1722@DE.com,,43:17.1,-3,43:17.1,,,,,,,
